project_id,equipment_id,name,type,discipline,building,floor,space,status,area_type,equipment_supplier,floor,installing_contractor,location,logistics_category_1,manufacturer,model_name,model_number,phase,serial_number,tranche,vendor,systems,no_tag_date,no_tag_person,l1_red_tag_date,l1_red_tag_person,conditional_yellow_tag_date,conditional_yellow_tag_person,l2_yellow_tag_date,l2_yellow_tag_person,energized_date,energized_person,l3_green_tag_date,l3_green_tag_person,l4_blue_tag_date,l4_blue_tag_person,l5_white_tag_date,l5_white_tag_person,current_stage,current_stage_date,current_stage_person,last_synced
40875,8742834,EDCKUL21MDPBHG10,MDP,Electrical,,,ELECTRICAL ROOM AZ,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,Elect Room AZ,,Powerwell,Not Specified,Not specified,,S/N: PW/21568/2025/05,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-31 07:17:06,Tarmizi Isa,2026-01-27 01:37:43,Aaron Asir,2026-06-16 01:47:40,Aaron Asir,2026-07-29 02:15:15,Tarmizi Isa,,,,,,,Energized,2026-07-29 02:15:15,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742835,EDCKUL21MDPBHH10,MDP,Electrical,,,ELECTRICAL ROOM BH,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,Elect Room BH,,Powerwell,Not Specified,Not Specified,,PW/21578/2025/05,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-14 06:46:49,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-07-14 06:46:49,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742836,EDCKUL21MDPBHJ10,MDP,Electrical,,,ELECTRICAL ROOM BZ,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F Elect Riser Q1,,Powerwell,Not Specified,Not Specified,,PW/21523/2025/05,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-08 02:30:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-07-08 02:30:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,12089398,EDCKUL21MDPBHK10,MDP,Electrical,,,ELECTRICAL ROOM AH,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,ELECT ROOM AH,,Powerwell,Not Specified,Not Specified,,Not Specified,2,,Block BH,2026-04-10 02:23:17,Aaron Asir,2026-07-06 00:57:09,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-07-06 00:57:09,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,12089399,EDCKUL21MDPBHL10,MDP,Electrical,,,ELECTRICAL ROOM BH,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,ELECT ROOM BH,,Powerwell,Not Specified,Not Specified,,PW/22137/2026/05,2,,Block BH,2026-04-10 02:23:17,Aaron Asir,2026-07-13 07:39:32,Nadhirah Mazlan,,,,,,,,,,,,,L1 Red Tag,2026-07-13 07:39:32,Nadhirah Mazlan,2026-09-12T20:09:40.124047+00:00
40875,8742837,EDCKUL21MSBBA110,MSB,Electrical,,,ELECTRICAL ROOM BA,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BA,,Powerwell,Sivacon S8,Sivacon S8,,PW/20689/2024/11,2,Powerwell,Block BA,2025-01-27 10:48:59,Aaron Asir,2026-06-15 05:40:36,Aaron Asir,2025-11-10 05:35:06,Nadhirah Mazlan,,,2026-08-20 02:04:17,Tarmizi Isa,,,,,,,Energized,2026-08-20 02:04:17,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742838,EDCKUL21MSBBB110,MSB,Electrical,,,ELECTRICAL ROOM BB,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BB,,Powerwell,Sivacon S8,Sivacon S8,,PW/20698/2024/11,2,Powerwell,Block BB,2025-01-27 10:48:59,Aaron Asir,2025-03-25 00:41:05,Aaron Asir,2025-11-10 05:35:42,Nadhirah Mazlan,2026-06-15 05:40:12,Aaron Asir,2026-08-03 08:34:04,Tarmizi Isa,,,,,,,Energized,2026-08-03 08:34:04,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742839,EDCKUL21MSBBC110,MSB,Electrical,,,ELECTRICAL ROOM BC,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BC,,Powerwell,Sivacon S8,Sivacon S8,,PW/20707/2024/11,2,,Block BC,2025-01-27 10:48:59,Aaron Asir,2025-03-27 09:58:10,Aaron Asir,2025-11-10 05:36:02,Nadhirah Mazlan,2026-06-15 05:40:12,Aaron Asir,2026-08-03 08:34:27,Tarmizi Isa,,,,,,,Energized,2026-08-03 08:34:27,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742840,EDCKUL21MSBBD110,MSB,Electrical,,,ELECTRICAL ROOM BD,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BD,,Powerwell,Sivacon S8,Sivacon S8,,PW/20736/2024/11,2,,Block BD,2025-01-27 10:48:59,Aaron Asir,2026-06-15 05:40:36,Aaron Asir,2025-11-13 06:35:12,Nadhirah Mazlan,2026-06-30 03:23:04,Aaron Asir,2026-07-29 02:44:57,Tarmizi Isa,,,,,,,Energized,2026-07-29 02:44:57,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742841,EDCKUL21MSBBE110,MSB,Electrical,,,ELECTRICAL ROOM BE,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BE,,Powerwell,Sivacon S8,Sivacon S8,,PW/20727/2024/11,2,,Block BE,2025-01-27 10:48:59,Aaron Asir,2026-06-15 05:40:36,Aaron Asir,2025-11-24 05:57:49,Nadhirah Mazlan,,,2026-07-28 07:07:43,Tarmizi Isa,,,,,,,Energized,2026-07-28 07:07:43,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742842,EDCKUL21MSBBF110,MSB,Electrical,,,ELECTRICAL ROOM BF,L2 YELLOW TAG,IT,Powerwell,,Powerwell,Electrical Room BF,,Powerwell,Sivacon S8,Sivacon S8,,PW/20718/2024/11,2,,Block BF,2025-01-27 10:48:59,Aaron Asir,2026-06-15 05:40:36,Aaron Asir,2025-11-13 06:45:12,Nadhirah Mazlan,2026-07-29 02:40:23,Tarmizi Isa,,,,,,,,,L2 Yellow Tag,2026-07-29 02:40:23,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742843,EDCKUL21MSBBH110,MSB,Electrical,,,ELECTRICAL ROOM BH,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BH,,Powerwell,Sivacon S8,Sivacon S8,,PW/20716/2024/11,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-03-28 06:12:23,Aaron Asir,2025-11-10 05:36:21,Nadhirah Mazlan,2026-06-15 05:40:46,Aaron Asir,2026-07-29 02:40:43,Tarmizi Isa,,,,,,,Energized,2026-07-29 02:40:43,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742844,EDCKUL21MSBBH210,MSB,Electrical,,,ELECTRICAL ROOM BH,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,ELECT ROOM BH,,POWERWELL,Not Specified,Not Specified,,PW/21503/2025/05,2,,Block BH,2025-04-08 07:23:30,Aaron Asir,2026-06-15 05:40:36,Aaron Asir,2026-04-23 04:04:05,Aaron Asir,,,2026-07-29 02:41:25,Tarmizi Isa,,,,,,,Energized,2026-07-29 02:41:25,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742845,EDCKUL21MSBBH310,MSB,Electrical,,,ELECTRICAL ROOM BH,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,ELECT ROOM BH,,Powerwell,Not Specified,Not Specified,,PW/21584/2025/05,2,,Block BH,2025-04-08 07:23:44,Aaron Asir,2025-07-14 06:47:31,Aaron Asir,,,2026-08-17 01:32:31,Tarmizi Isa,2026-08-18 05:55:10,Tarmizi Isa,,,,,,,Energized,2026-08-18 05:55:10,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,8742846,EDCKUL21MSBBZ110,MSB,Electrical,,,ELECTRICAL ROOM BH,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room BZ,,Powerwell,Sivacon S8,Sivacon S8,,PW/20745/2024/11,2,,Block BZ,2025-01-27 10:48:59,Aaron Asir,2026-06-15 05:40:36,Aaron Asir,2025-11-13 06:46:15,Nadhirah Mazlan,2026-08-03 03:16:17,Nadhirah Mazlan,2026-08-03 08:34:39,Tarmizi Isa,,,,,,,Energized,2026-08-03 08:34:39,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,11768848,EDCKUL21MUPA0101,MUP,Mechanical,EDCKUL21,GF,MECH 11,NO TAG,IT,Promatrix DCS,GF,Promatrix DCS,,,,,,,,2,,Block BH,2026-03-25 03:41:33,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-25 03:41:33,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,11768849,EDCKUL21MUPA0201,MUP,Mechanical,EDCKUL21,GF,MECH 12,NO TAG,IT,Promatrix DCS,GF,Promatrix DCS,,,,,,,,2,,Block BH,2026-03-25 03:41:33,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-25 03:41:33,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8912307,EDCKUL21MVSA0110,MVS,Electrical,EDCKUL21,GF,MV ROOM A1,ENERGIZED,IT,Siemens Malaysia,GF,Siemens Malaysia,"DC Building, Ground Floor, ranche 2  33kV GIS Room A",,Siemens Medium Voltage Switching Technologies Wuxi China,33kV GIS,8DA10,,"H01 - TBW 30093 18537-007000/001, H02 - TBW 30093 18537-008000/001,H03 - TBW 30093 18537-009000/001,H04 - TBW 30093 18537-010000/001",2,,MV System,2025-02-25 12:17:07,Aaron Asir,2025-06-23 03:11:43,Aaron Asir,,,2025-11-10 03:09:35,Nadhirah Mazlan,2026-07-28 07:02:26,Alif Aizat,,,,,,,Energized,2026-07-28 07:02:26,Alif Aizat,2026-09-12T20:09:40.124047+00:00
40875,8912308,EDCKUL21MVSB0120,MVS,Electrical,EDCKUL21,GF,MV ROOM B1,ENERGIZED,IT,Siemens Malaysia,GF,Siemens Malaysia,"DC Building, Ground Floor, ranche 2  33kV GIS Room B",,Siemens Medium Voltage Switching Technologies Wuxi China,33kV GIS,33kV GIS,,"H01 - TBW3009318520-007000/001,H02 - TBW3009318520-008000/001,H03 - TBW3009318537-009000/001,H04 - TBW3009318537-010000/001.",2,,MV System,2025-02-25 12:17:07,Aaron Asir,2025-06-23 03:11:43,Aaron Asir,,,2025-12-01 09:21:23,Aaron Asir,2026-07-28 07:02:36,Alif Aizat,,,,,,,Energized,2026-07-28 07:02:36,Alif Aizat,2026-09-12T20:09:40.124047+00:00
40875,8742847,EDCKUL21OAF01300,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF Corridor 2,,Systemair,AXC,AXC 630-9-4-(3),,1009317767/1,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742848,EDCKUL21OAF01400,OAF,Mechanical,,,L1  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF Corridor 1,,Systemair,AXC,AXC 630-9-4-P(3),,1009317767/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-30 01:39:06,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:39:06,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,9138544,EDCKUL21OAF01500,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF  - CORRIDOR 6,,Systemair,AXC,AXC 630-9-4-P(3),,1009317767/3,2,,Block BH,2025-03-24 06:33:47,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,9138545,EDCKUL21OAF01600,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF  - CORRIDOR 8,,Systemair,AXC,AXC 800-9-4-P(7.5),,1009317773/1,2,,Block BH,2025-03-24 06:34:25,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742849,EDCKUL21OAF01700,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF - Corridor 7,,Systemair,AXC,AXC 710-9/28-4-P (4),,1009317779/1,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742850,EDCKUL21OAF01800,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF - Corridor 4,,Systemair,AXC,AXC 710-9/28-4-P (4),,1009317779/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742851,EDCKUL21OAF01900,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF - Corridor 5,,Systemair,AXC,AXC 800-6/16-4-P (3),,1009317785/1,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742852,EDCKUL21OAF02000,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF - Corridor 3,,Systemair,AXC,AXC 800-6/16-4-P (3),,1009317785/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742853,EDCKUL21OAF02100,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF - Corridor 9,,Systemair,AXC,AXC 900-10/19-4-P (7.5),,1009317793/1,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742854,EDCKUL21OAF02200,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F  - CORRIDOR 2,,Systemair,AXC,AXC 630-9-4-P(3),,1009317769/1,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742855,EDCKUL21OAF02300,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F  - CORRIDOR 1,,Systemair,AXC,AXC 630-9-4-P(3),,1009317769/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742856,EDCKUL21OAF02400,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F  - CORRIDOR 6,,Systemair,AXC,AXC 630-9-4-P(3),,1009317769/3,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742857,EDCKUL21OAF02500,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F  - CORRIDOR 8,,Systemair,AXC,AXC 800-9-4-P(7.5),,1009317773/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742858,EDCKUL21OAF02600,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - Corridor 7,,Systemair,AXC,AXC 710-9/28-4-P,,1009317779/3,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742859,EDCKUL21OAF02700,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - Corridor 4,,Systemair,AXC,AXC 710-9/28-4-P,,1009317779/4,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742860,EDCKUL21OAF02800,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - Corridor 5,,Systemair,AXC,AXC 800-6/16-4-P,,1009317787/1,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-10-13 08:42:42,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-10-13 08:42:42,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742861,EDCKUL21OAF02900,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - Corridor 3,,Systemair,AXC,AXC 800-6/16-4-P,,1009317787/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742862,EDCKUL21OAF03000,OAF,Mechanical,,,,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - Corridor 9,,Systemair,AXC,AXC 900-10/19-4-P,,1009317793/2,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2026-01-19 09:49:07,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:49:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,13928344,EDCKUL21OAF04900,OAF,Mechanical,,,REFUSE ROOM,NO TAG,,Systemair,,Chen Guan Aircond,GF - Refuse Room,,Systemair,Propeller Fan c/w Auto Shutter,VF-APB10,,240110615,2,,Block BH,2026-08-24 05:38:07,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-08-24 05:38:07,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742865,EDCKUL21PAC00500,PAC,Fire,,,L1 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - PAV Room,,POTTER,IntelliGen,INS-600,,F133909,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-03 05:52:04,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-03 05:52:04,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742866,EDCKUL21PAC00600,PAC,Fire,,,L1 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - PAV Room,,POTTER,IntelliGen,INS-600,,F134075,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-03 05:51:56,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-03 05:51:56,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742867,EDCKUL21PAC00700,PAC,Fire,,,GF - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF,,POTTER,IntelliGen,INS-600,,F131751,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-08-04 06:32:26,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-04 06:32:26,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742868,EDCKUL21PAC00800,PAC,Fire,,,GF - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF,,POTTER,IntelliGen,INS-600,,F132563,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-08-04 06:32:31,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-04 06:32:31,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742869,EDCKUL21PAS00900,PAS,Fire,,,L1 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - PAV Room,,Victaulic,Firelock NXT,769N,,02417,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-03 05:53:32,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-03 05:53:32,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742870,EDCKUL21PAS01000,PAS,Fire,,,L1 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - PAV Room,,Victaulic,FireLock NXT,769N,,02428,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-03 05:53:44,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-03 05:53:44,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742871,EDCKUL21PAS01100,PAS,Fire,,,L1 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - PAV Room,,Victaulic,FireLock NXT,769N,,02442,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-03 05:53:57,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-03 05:53:57,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742872,EDCKUL21PAS01200,PAS,Fire,,,L1 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,1F - PAV Room,,Victaulic,FireLock NXT,769N,,02434,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-09-03 05:54:10,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-03 05:54:10,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742873,EDCKUL21PAS01300,PAS,Fire,,,GF - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF (DH 07),,Victaulic,Firelock NXT,769N,,02437,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-22 02:55:18,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-07-22 02:55:18,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742874,EDCKUL21PAS01400,PAS,Fire,,,GF - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF (DH 08),,Victaulic,Firelock NXT,769N,,02440,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-22 02:55:18,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-07-22 02:55:18,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742875,EDCKUL21PAS01500,PAS,Fire,,,GF - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF (GENSET & Tx),,Victaulic,Firelock NXT,769N,,02385,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-22 02:55:18,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-07-22 02:55:18,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,8742876,EDCKUL21PAS01600,PAS,Fire,,,GF - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,GF (ELECT. ROOM),,Victaulic,Firelock NXT,769N,,02382,2,,Block BH,2025-01-27 10:48:59,Aaron Asir,2025-07-22 02:55:18,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-07-22 02:55:18,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,13193590,EDCKUL21PLCB0100,PLC,Electrical,EDCKUL21,L1,STS ROOM BD,NO TAG,IT,Vertiv,L1,Vertiv,STS ROOM BD,,VERTIV,VERTIV STS INHIBIT PLC SYSTEM,1494E,,1494E-02,2,VERTIV,Block BD,2026-06-17 05:58:12,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-06-17 05:58:12,Aaron Asir,2026-09-12T20:09:40.124047+00:00
40875,11768925,EDCKUL21RPPBA121,RPP,Electrical,,,DATA HALL 1,L1 RED TAG,IT,Powerwell,,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21188/2024/11,2,,Block BA,2026-03-25 05:02:26,Aaron Asir,2026-09-01 05:40:11,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:40:11,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,11768926,EDCKUL21RPPBA131,RPP,Electrical,,,DATA HALL 1,L1 RED TAG,IT,Powerwell,,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21184/2024/11,2,,Block BA,2026-03-25 05:02:26,Aaron Asir,2026-09-01 05:40:21,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:40:21,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,12549413,EDCKUL21RPPBA221,RPP,Electrical,,GF,DATA HALL 1,L1 RED TAG,IT,Powerwell,GF,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21196/2024/11,2,POWERWELL,Block BA,2026-05-19 08:11:24,Aaron Asir,2026-09-01 05:40:28,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:40:28,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,12549414,EDCKUL21RPPBA231,RPP,Electrical,,GF,DATA HALL 1,L1 RED TAG,IT,Powerwell,GF,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21192/2024/11,2,POWERWELL,Block BA,2026-05-19 08:11:24,Aaron Asir,2026-09-01 05:40:36,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:40:36,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,11768927,EDCKUL21RPPBC121,RPP,Electrical,,,DATA HALL 1,L1 RED TAG,IT,Powerwell,,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21187/2024/11,2,,Block BC,2026-03-25 05:02:26,Aaron Asir,2026-09-01 05:40:50,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:40:50,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,11768928,EDCKUL21RPPBC131,RPP,Electrical,,,DATA HALL 1,L1 RED TAG,IT,Powerwell,,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21183/2024/11,2,,Block BC,2026-03-25 05:02:26,Aaron Asir,2026-09-01 05:41:00,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:41:00,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
40875,12549415,EDCKUL21RPPBC221,RPP,Electrical,,GF,DATA HALL 1,L1 RED TAG,IT,Powerwell,GF,Powerwell,Data Hall 1,,Powerwell,RPP,RPP,,PW/21194/2024/11,2,POWERWELL,Block BC,2026-05-19 08:11:24,Aaron Asir,2026-09-01 05:41:09,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-01 05:41:09,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
